id,conversation_id,text
133,1801972515666886973,"It is National #ElderAbuseAwarenessDay.
 
Protecting seniors is important to our office and we work hard to hold bad actors accountable who seek to exploit or prey upon older Floridians. Our Senior Protection Team and Medicaid Fraud Control Unit fight every day to stop patient abuse, exploitation and fraud. 
 
Learn more at https://t.co/7ioE6TOGSp."
134,1806431762525868219,"I am proud of our Medicaid Fraud Control Unit’s work to fight fraud through this massive nationwide action, stopping fraudsters who stole billions from healthcare programs, including more than $15 million from Florida Medicaid. We will continue to take a hard stance against criminals looking to exploit taxpayer-funded programs.

https://t.co/EO62F5ga5h"
135,1811436245941207353,"Our Medicaid Fraud Control Unit recovered more than half a million dollars for Florida Medicaid from several medical companies that manipulated claims to Medicare and Medicaid.
 
We will continue working to stop those defrauding these taxpayer-funded programs.
 
https://t.co/q5xi4UYWmx"
136,1811746419713196279,"ICYMI: @CBS12: Fraud unit recovers half a million for the Florida Medicaid, Attorney General says

https://t.co/YTWcWvgSIl"
137,1831718760266309672,"The owner of a Duval County caregiving company intentionally double billed the Florida Medicaid program for services not requested or rendered—causing more than $20,000 in fraud.

Thanks to our Medicaid Fraud Control Unit, this owner is arrested, and her scheme is shut down.

https://t.co/dYpvu1XDdg"
138,1832041806222999905,"ICYMI: @WFLA: Owner of Florida caregiver company scams Medicaid out of $20K, AG Moody says

https://t.co/w7VBqItMne"
139,1837235002213552258,"This week, we welcomed a Clay County Sheriff’s Deputy who moved here to escape the chaos in California, dismantled a massive organized crime ring that stole 30 new vehicles from 20 lots in 12 counties, busted a Medicaid fraudster and more!

Check it out here:
https://t.co/EdCAyU9d9Q"
140,1841571621062246751,"Our Medicaid Fraud Control Unit secured more than $700,000 through a multistate action against a toxicology laboratory that submitted false claims to federal healthcare programs that were either not necessary or tainted by kickbacks. We will continue fighting against those that seek to take advantage of taxpayer-funded programs.

https://t.co/LYeDJPMiaN"
141,1915403224695050398,🏗️@Novartis is investing $23 billion to build and expand new facilities. One of which will be a manufacturing plant in Florida that will be used to produce certain cancer therapies. https://t.co/t2sqmOmQWR
142,1945939088835543459,"As I travel around the Sunshine State, one thing folks continue to tell me is that they’re worried about the rising cost of flood insurance. 

That is why I, along with @SenRickScott, are working to ease the financial burden on Florida families by proposing a bill that would create a tax deduction on their flood insurance premiums.

The Flood Insurance Relief Act is a critical solution that will directly benefit Floridians."
143,1948514663123107892,Glad to work with @SenRickScott and @RepDonaldsPress to combat rising flood insurance costs and provide much needed relief for Florida families and communities! The time to pass our Flood Insurance Relief Act is NOW. https://t.co/l2kBWzsSSg
144,1973794135409897779,"Shutdown Schumer is trying to disguise his self-interested play to bolster his radical cred by claiming his shutdown of the government has anything to do with healthcare.  

This is Schumer trying to satiate the ZEALOTS.  

Fess up and end the shutdown. https://t.co/FaFU1k558M"
145,1979215316770066651,"The COVID-19 pandemic uncovered a critical vulnerability in our healthcare system: our overreliance on foreign nations for essential medications.

Today, 80% of active pharmaceutical ingredients are produced overseas. China and India together account for 85% of filings — and they also receive the highest number of FDA warning letters for serious violations, like carcinogens in medicines, destroying or falsifying data, and non-sterile manufacturing. 

For both the health & safety of Floridians and the stability of our drug supply, we are examining ways to address these issues, and I thank Chairman Scott for leading this important hearing."
146,1998394075293130915,"America needs a healthcare FRAUD CZAR. For too long, the American taxpayer has been abused at the hands of criminals (oftentimes from abroad) with NO safeguards or justice. Our health care system is being destroyed by careless bad actors, and it needs to end NOW."
147,1998806533149470856,"They’ve been “conferencing” for 15 years without a healthcare plan. 2 hours more won’t do a thing.

2 CHOICES: a) Work with Dems to stop Obamacare cuts OR b) Take the blame for skyrocketing healthcare costs. 📈"
148,1999518931178889298,"This is callous and foolish. Over 275K Central Floridians in FL-9 will see a HUGE healthcare hike because Senate Republicans couldn’t be bothered to stop the Obamacare cuts. 

Time is running out. ⏰ 
https://t.co/to8fNJEP72 https://t.co/F3xGx3vLsv"
149,1999519873488089342,"Obamacare is just the tip of the spear. Employer plans and Medicare Advantage are spiking too because millions of people are losing their health insurance.

When that happens, we ALL pay for it."
150,2000686279357293014,It’s time to come together to lower healthcare costs for millions of Americans. #SaveObamacare
151,2000692405784260611,"Trump’s attack on our veterans must stop. 🇺🇸 🛑 

These heroes have earned this healthcare. They often have unique injuries only the specialized care of the VA can properly diagnose and treat.

When you do mass terminations at the VA, you put our veterans in real danger."
152,2000700132854260046,"My uber driver today told me he will lose his healthcare next year because of these Obamacare hikes.
He’s one of over 100K constituents who will go uninsured if Republicans refuse to compromise. https://t.co/eC7pbYL7CV"
153,2001092141037006881,"House Republicans just walked away from lowering healthcare costs for millions of Americans. FL and TX will be hurt the most.

This was so doable and they just gave up. Unbelievable!"
154,2001094902914937285,"House Republicans CAN pass billionaire tax breaks, record Medicaid and SNAP cuts…

But CAN’T find the time to vote to lower your healthcare costs. 🤷"
155,2001098304340348940,"House Republicans’ Christmas Gift to America??? 

Higher Healthcare Premiums!!! ⬆️ 🎄 🎁"
156,2001327652112875828,"A New Hope for Healthcare! Now @HouseDemocrats’ bipartisan 3 Year ACA subsidies extension petition forces a vote.

Mr Speaker. It’s time to schedule that vote TODAY! Lower healthcare costs and #SaveObamacare."
157,2001491529496490142,"Every attack is an admission by Trump. He failed to lead at a critical moment.

Now Americans will have a HUGE healthcare hike for Christmas because of him. 🎄"
158,2001736371120280040,"Today, @HouseDemocrats stood together to demand action to stop a HUGE healthcare hike for millions of Americans this Christmas.🎄

Mr. Speaker, our constituents deserve a vote on the ACA subsidies extension—TODAY! https://t.co/cvIqRJgFMZ"
